"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"104","2010","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2011","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2012","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2013","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2014","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2015","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2016","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2017","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2018","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2019","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"104","2020","7","Maharashtra","Satara","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","1990","7","Maharashtra","Sangli","4.3","16.2","8.1","19.2","27.3","2.7","2.0","0.0","0.0","4.8","0.0","0.2","5.0","7.0","0.1","0.0","30.1","1.3","6.9","1.8"
"105","1991","7","Maharashtra","Sangli","5.5","13.0","7.2","21.8","29.0","5.7","2.7","0.0","0.0","5.3","0.0","0.0","5.3","3.2","0.1","0.0","45.5","1.9","6.8","1.9"
"105","1992","7","Maharashtra","Sangli","3.4","17.5","7.8","25.5","33.3","5.6","3.7","0.0","0.0","5.0","0.0","0.2","5.2","2.7","0.0","0.0","43.5","1.7","8.4","1.0"
"105","1993","7","Maharashtra","Sangli","2.2","15.1","2.3","28.5","30.8","2.0","4.3","0.0","0.0","8.3","0.0","0.0","8.3","1.3","0.0","0.0","29.2","1.1","7.4","3.9"
"105","1994","7","Maharashtra","Sangli","2.1","17.7","3.1","19.2","22.3","4.1","4.1","0.0","0.0","8.1","0.0","0.0","8.1","4.0","0.0","0.0","47.6","1.6","7.8","3.3"
"105","1995","7","Maharashtra","Sangli","1.9","16.2","0.7","28.8","29.5","2.8","3.1","0.0","0.0","10.4","0.0","0.3","10.7","1.4","0.0","0.0","51.2","0.0","8.3","3.1"
"105","1996","7","Maharashtra","Sangli","1.6","11.0","1.5","27.2","28.7","3.7","3.3","0.0","0.0","10.2","1.0","0.0","11.2","3.0","0.0","0.0","56.9","1.7","10.2","3.2"
"105","1997","7","Maharashtra","Sangli","3.5","15.6","3.2","30.8","34.0","5.0","3.2","0.0","0.0","10.3","1.0","0.0","11.3","6.3","0.0","0.0","46.5","2.3","11.9","3.2"
"105","1998","7","Maharashtra","Sangli","3.3","15.0","3.1","30.2","33.3","4.5","3.3","0.0","0.0","8.9","1.0","0.0","9.9","4.7","0.0","0.0","57.4","2.2","12.7","3.1"
"105","1999","7","Maharashtra","Sangli","2.2","13.2","4.3","29.6","33.9","4.1","4.7","0.0","0.0","9.1","0.9","0.0","10.0","4.7","0.0","0.0","51.0","3.2","16.4","3.4"
"105","2000","7","Maharashtra","Sangli","2.1","26.2","1.2","35.7","36.9","5.9","4.6","0.0","0.0","9.3","1.0","0.3","10.6","3.0","0.0","0.0","54.0","3.3","16.1","3.5"
"105","2001","7","Maharashtra","Sangli","2.2","28.7","1.2","35.4","36.6","1.5","4.4","0.0","0.0","8.2","1.0","0.3","9.5","2.5","0.0","0.0","55.3","3.0","25.8","4.6"
"105","2002","7","Maharashtra","Sangli","3.3","21.1","4.2","26.4","30.6","2.9","4.4","0.0","0.0","8.1","1.0","0.3","9.4","3.5","0.0","0.0","56.2","2.9","32.0","4.6"
"105","2003","7","Maharashtra","Sangli","1.4","12.5","1.0","10.9","11.9","0.2","-1.0","0.0","0.0","4.4","0.0","-1.0","-1.0","1.2","0.0","0.0","-1.0","0.5","-1.0","-1.0"
"105","2004","7","Maharashtra","Sangli","1.5","29.3","1.8","22.6","24.4","2.3","1.8","0.0","0.0","6.2","0.0","-1.0","-1.0","2.9","0.0","0.0","36.1","1.2","-1.0","-1.0"
"105","2005","7","Maharashtra","Sangli","1.6","25.9","1.6","22.0","23.6","2.1","1.8","0.0","0.0","6.4","0.0","-1.0","-1.0","2.8","0.0","0.0","-1.0","2.5","-1.0","-1.0"
"105","2006","7","Maharashtra","Sangli","1.6","29.6","2.0","25.3","27.3","1.9","0.9","0.0","0.0","6.9","0.0","-1.0","-1.0","2.3","0.0","0.0","-1.0","1.4","-1.0","-1.0"
"105","2007","7","Maharashtra","Sangli","1.7","29.8","1.7","22.6","24.3","1.7","1.5","0.0","0.0","6.2","0.0","-1.0","-1.0","2.2","0.0","0.0","-1.0","1.8","-1.0","-1.0"
"105","2008","7","Maharashtra","Sangli","2.0","24.6","1.2","26.6","27.8","0.3","1.5","0.0","0.0","4.6","0.0","-1.0","-1.0","0.8","0.0","0.0","-1.0","1.3","-1.0","-1.0"
"105","2009","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2010","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2011","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2012","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2013","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2014","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2015","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2016","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2017","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2018","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2019","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"105","2020","7","Maharashtra","Sangli","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","1990","7","Maharashtra","Solapur","3.4","21.3","1.4","59.3","60.7","4.4","9.2","0.0","0.0","7.4","0.5","0.0","7.9","43.3","0.0","0.0","49.7","0.7","15.3","4.9"
"106","1991","7","Maharashtra","Solapur","2.5","21.5","1.2","63.1","64.3","6.1","11.0","0.0","0.0","7.4","3.2","0.7","11.3","16.8","0.1","0.0","46.8","3.6","16.0","5.3"
"106","1992","7","Maharashtra","Solapur","1.8","24.2","0.5","59.8","60.3","6.9","10.2","0.0","0.0","6.5","0.5","0.0","7.0","9.7","0.0","0.0","37.6","4.0","17.0","4.2"
"106","1993","7","Maharashtra","Solapur","0.7","21.9","0.5","55.9","56.4","5.0","7.3","0.0","0.0","9.5","0.1","0.0","9.6","13.4","0.0","0.3","39.4","2.0","19.9","5.1"
"106","1994","7","Maharashtra","Solapur","1.2","28.5","0.3","64.8","65.1","6.0","7.2","0.0","0.0","10.4","0.5","0.0","10.9","21.1","0.0","0.0","56.1","3.0","21.3","4.5"
"106","1995","7","Maharashtra","Solapur","0.2","26.2","0.5","45.9","46.4","5.0","8.8","0.0","0.0","11.9","2.2","0.0","14.1","8.1","0.0","0.0","54.3","2.7","24.6","3.3"
"106","1996","7","Maharashtra","Solapur","0.3","32.0","0.4","47.6","48.0","5.5","7.6","0.0","0.0","11.8","2.0","0.1","13.9","16.7","0.0","0.0","70.2","2.7","28.8","3.5"
"106","1997","7","Maharashtra","Solapur","1.1","39.1","0.8","67.4","68.2","6.5","7.8","0.0","0.0","12.2","2.1","0.1","14.4","22.5","0.0","0.0","53.5","3.7","29.1","3.6"
"106","1998","7","Maharashtra","Solapur","1.1","37.4","0.7","66.7","67.4","6.4","11.3","0.0","0.0","12.4","2.4","0.1","14.9","21.3","0.0","0.0","73.4","3.8","28.5","5.5"
"106","1999","7","Maharashtra","Solapur","2.0","30.1","0.8","64.8","65.6","6.8","8.8","0.0","0.0","12.2","2.9","0.0","15.1","19.7","0.0","0.0","81.5","4.7","30.8","5.8"
"106","2000","7","Maharashtra","Solapur","0.1","39.0","0.0","41.8","41.8","6.4","9.6","0.0","0.0","10.1","0.0","0.0","10.1","15.6","0.0","0.0","74.4","5.9","28.2","7.8"
"106","2001","7","Maharashtra","Solapur","0.0","40.2","0.0","41.6","41.6","0.6","8.6","0.0","0.0","10.2","0.0","0.0","10.2","4.9","0.0","0.0","69.3","3.7","39.3","8.5"
"106","2002","7","Maharashtra","Solapur","0.5","33.9","0.3","59.5","59.8","4.0","8.9","0.0","0.0","10.2","0.0","0.0","10.2","3.3","0.0","0.0","65.7","2.1","48.9","8.5"
"106","2003","7","Maharashtra","Solapur","0.0","26.9","0.0","18.8","18.8","1.2","-1.0","0.0","0.0","6.6","0.0","-1.0","-1.0","0.5","0.0","0.0","-1.0","0.8","-1.0","-1.0"
"106","2004","7","Maharashtra","Solapur","0.0","42.6","0.0","26.4","26.4","2.5","1.6","0.0","0.0","13.2","0.0","-1.0","-1.0","5.8","0.0","0.0","45.5","0.6","-1.0","-1.0"
"106","2005","7","Maharashtra","Solapur","0.0","57.1","0.0","30.4","30.4","1.5","1.7","0.0","0.0","21.9","0.0","-1.0","-1.0","7.3","0.0","0.0","-1.0","0.4","-1.0","-1.0"
"106","2006","7","Maharashtra","Solapur","0.0","68.2","0.0","33.7","33.7","2.0","0.7","0.0","0.0","28.9","0.0","-1.0","-1.0","7.1","0.0","0.0","-1.0","0.3","-1.0","-1.0"
"106","2007","7","Maharashtra","Solapur","0.0","75.0","0.0","34.0","34.0","1.9","1.6","0.0","0.0","25.3","0.0","-1.0","-1.0","10.8","0.0","0.0","-1.0","0.3","-1.0","-1.0"
"106","2008","7","Maharashtra","Solapur","0.0","62.6","0.0","36.8","36.8","0.3","2.0","0.0","0.0","27.4","0.0","-1.0","-1.0","7.7","0.0","0.0","-1.0","0.1","-1.0","-1.0"
"106","2009","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2010","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2011","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2012","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2013","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2014","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2015","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2016","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2017","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2018","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2019","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"106","2020","7","Maharashtra","Solapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","1990","7","Maharashtra","Kolhapur","3.0","8.7","0.0","0.0","0.0","0.0","0.1","0.0","0.0","3.6","0.0","0.0","3.6","1.1","0.0","0.0","67.8","0.0","4.2","0.0"
"107","1991","7","Maharashtra","Kolhapur","1.4","9.6","0.2","0.1","0.3","0.0","0.2","0.0","0.0","2.0","0.0","0.0","2.0","2.7","0.0","0.0","69.8","0.0","4.4","0.0"
"107","1992","7","Maharashtra","Kolhapur","0.6","8.9","0.1","0.0","0.1","0.0","0.1","0.0","0.0","2.4","0.0","0.0","2.4","0.0","0.0","0.0","69.8","0.0","4.7","0.1"
"107","1993","7","Maharashtra","Kolhapur","2.5","7.5","0.0","0.2","0.2","0.0","0.2","0.0","0.0","2.1","0.0","0.0","2.1","1.7","0.0","0.0","65.0","0.0","3.6","0.0"
"107","1994","7","Maharashtra","Kolhapur","0.9","7.8","0.0","0.0","0.0","0.0","0.2","0.0","0.0","2.6","0.0","0.0","2.6","1.8","0.0","0.0","90.0","0.0","4.2","0.1"
"107","1995","7","Maharashtra","Kolhapur","1.8","11.2","0.0","0.2","0.2","0.0","0.3","0.0","0.0","2.7","0.0","0.0","2.7","1.3","0.0","0.0","98.1","0.0","4.7","0.3"
"107","1996","7","Maharashtra","Kolhapur","2.5","7.6","0.0","0.3","0.3","0.0","0.8","0.0","0.0","2.6","0.0","0.0","2.6","1.8","0.0","0.0","93.3","0.0","2.4","0.2"
"107","1997","7","Maharashtra","Kolhapur","7.9","7.2","0.0","0.0","0.0","0.0","0.8","0.0","0.0","2.6","0.0","0.0","2.6","1.6","0.0","0.0","87.5","0.0","2.6","0.2"
"107","1998","7","Maharashtra","Kolhapur","7.9","5.8","0.0","0.0","0.0","0.0","0.8","0.0","0.0","2.6","0.0","0.0","2.6","2.1","0.0","0.0","105.0","0.0","3.6","0.4"
"107","1999","7","Maharashtra","Kolhapur","7.9","3.3","0.0","0.0","0.0","0.0","0.7","0.0","0.0","2.8","0.0","0.0","2.8","2.1","0.0","0.0","95.7","0.1","6.5","0.6"
"107","2000","7","Maharashtra","Kolhapur","2.8","8.4","0.0","0.5","0.5","0.0","0.7","0.0","0.0","3.2","0.0","0.1","3.3","2.3","0.0","0.0","96.8","0.0","8.2","9.2"
"107","2001","7","Maharashtra","Kolhapur","2.6","8.3","0.0","0.7","0.7","0.0","0.7","0.0","0.0","1.4","0.0","0.1","1.5","2.4","0.0","0.0","108.7","2.9","9.9","9.4"
"107","2002","7","Maharashtra","Kolhapur","3.3","7.8","0.0","0.6","0.6","0.0","0.7","0.0","0.0","1.4","0.0","0.1","1.5","2.8","0.0","0.0","105.3","0.0","14.3","9.3"
"107","2003","7","Maharashtra","Kolhapur","2.6","8.5","0.0","0.9","0.9","0.0","-1.0","0.0","0.0","0.7","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"107","2004","7","Maharashtra","Kolhapur","5.0","9.1","0.0","1.1","1.1","0.0","0.7","0.0","0.0","0.9","0.0","-1.0","-1.0","3.0","0.0","0.0","79.2","0.0","-1.0","-1.0"
"107","2005","7","Maharashtra","Kolhapur","4.8","9.8","0.0","1.5","1.5","0.0","1.3","0.0","0.0","0.9","0.0","-1.0","-1.0","2.7","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"107","2006","7","Maharashtra","Kolhapur","4.2","9.1","0.0","1.8","1.8","0.0","1.8","0.0","0.0","0.9","0.0","-1.0","-1.0","2.5","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"107","2007","7","Maharashtra","Kolhapur","4.4","10.5","0.0","2.0","2.0","0.0","2.6","0.0","0.0","0.7","0.0","-1.0","-1.0","2.5","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"107","2008","7","Maharashtra","Kolhapur","5.1","9.6","0.0","2.3","2.3","0.0","2.9","0.0","0.0","0.4","0.0","-1.0","-1.0","3.1","0.0","0.0","-1.0","0.0","-1.0","-1.0"
"107","2009","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2010","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2011","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2012","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2013","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2014","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2015","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2016","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2017","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2018","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2019","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"107","2020","7","Maharashtra","Kolhapur","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"108","1990","7","Maharashtra","Aurangabad","1.1","32.8","1.3","10.7","12.0","0.4","5.5","0.0","0.0","15.6","0.0","0.0","15.6","2.8","0.0","0.0","33.3","18.2","6.7","1.4"
"108","1991","7","Maharashtra","Aurangabad","1.1","32.6","0.9","21.1","22.0","0.6","5.6","0.0","0.0","14.3","0.0","0.0","14.3","1.9","0.0","0.0","35.7","14.5","5.4","1.2"
"108","1992","7","Maharashtra","Aurangabad","1.0","33.9","1.0","30.3","31.3","0.3","6.1","0.0","0.0","17.7","0.0","0.0","17.7","2.2","0.0","0.0","28.2","19.3","5.4","1.3"
"108","1993","7","Maharashtra","Aurangabad","0.0","34.1","0.0","44.6","44.6","0.0","4.5","0.0","0.0","19.3","0.0","0.0","19.3","0.8","0.0","0.0","24.7","10.2","5.3","1.6"
"108","1994","7","Maharashtra","Aurangabad","0.8","34.5","0.0","45.2","45.2","0.0","5.0","0.0","0.0","18.4","0.0","0.0","18.4","2.2","0.0","0.0","35.8","21.4","5.6","0.8"
"108","1995","7","Maharashtra","Aurangabad","0.1","21.6","0.1","23.0","23.1","0.0","5.6","0.0","0.0","17.5","0.0","0.0","17.5","0.8","0.0","0.0","35.0","6.6","10.2","1.3"
"108","1996","7","Maharashtra","Aurangabad","0.1","22.2","0.1","32.4","32.5","0.0","5.1","0.0","0.0","14.7","0.0","0.0","14.7","0.8","0.0","0.0","20.8","6.3","10.2","1.7"
"108","1997","7","Maharashtra","Aurangabad","0.8","38.2","0.0","46.7","46.7","0.0","4.7","0.0","0.0","16.5","0.0","0.0","16.5","1.9","0.0","0.0","12.5","25.9","9.8","1.8"
"108","1998","7","Maharashtra","Aurangabad","0.8","37.9","0.0","46.6","46.6","0.1","7.1","0.0","0.0","16.8","0.0","0.0","16.8","1.5","0.0","0.0","18.5","26.1","11.7","1.8"
"108","1999","7","Maharashtra","Aurangabad","0.6","34.2","0.0","44.6","44.6","0.1","5.9","0.0","0.0","16.3","0.0","0.0","16.3","1.4","0.0","0.0","20.5","24.8","11.9","1.1"
"108","2000","7","Maharashtra","Aurangabad","0.0","19.0","0.0","36.1","36.1","0.0","5.6","0.0","0.0","15.7","0.0","0.1","15.8","0.5","0.0","0.0","20.5","3.0","16.3","2.2"
"108","2001","7","Maharashtra","Aurangabad","0.0","26.2","0.0","31.8","31.8","0.0","5.4","0.0","0.0","14.5","0.0","0.1","14.6","0.4","0.0","0.0","11.3","14.9","19.8","2.3"
"108","2002","7","Maharashtra","Aurangabad","0.5","23.0","0.0","35.1","35.1","0.3","5.4","0.0","0.0","14.4","0.0","0.1","14.5","0.5","0.0","0.0","12.8","3.1","25.5","2.3"
"108","2003","7","Maharashtra","Aurangabad","0.0","28.2","0.0","11.3","11.3","0.0","-1.0","0.0","0.0","16.0","0.0","-1.0","-1.0","0.0","0.0","0.0","-1.0","2.0","-1.0","-1.0"
"108","2004","7","Maharashtra","Aurangabad","0.0","32.2","0.0","11.8","11.8","0.0","0.1","0.0","0.0","17.0","0.0","-1.0","-1.0","0.1","0.0","0.0","7.5","2.0","-1.0","-1.0"
"108","2005","7","Maharashtra","Aurangabad","0.0","38.4","0.0","12.7","12.7","0.0","0.1","0.0","0.0","17.1","0.0","-1.0","-1.0","0.2","0.0","0.0","-1.0","2.4","-1.0","-1.0"
"108","2006","7","Maharashtra","Aurangabad","0.0","58.7","0.0","12.7","12.7","0.0","0.7","0.0","0.0","22.1","0.0","-1.0","-1.0","0.3","0.0","0.0","-1.0","3.2","-1.0","-1.0"
"108","2007","7","Maharashtra","Aurangabad","0.0","49.0","0.0","9.6","9.6","0.0","0.3","0.0","0.0","24.2","0.0","-1.0","-1.0","0.5","0.0","0.0","-1.0","3.5","-1.0","-1.0"
